,Award date,Capacity (m3/d),Capacity (MGD),Capital Cost per Unit of Daily Capacity ($/m3/d),Country,Customer type,EPC contractor (desal),EPC price,Feedwater,Holding Company,Inflation Adjusted EPC,Latitude,Location,Location type,Longitude,Membrane type (RO),Online date,Owner - Client,Plant status,Plant supplier,Plant supplier share,Plant type,Procurement model,Project name,Region,RO Feed Pump Drive,RO Membrane Type,RO System,Size,Subregion,Technology,Thermal design,Unit size (m3/d),Units,Winner,Water price (USD/m3),Water Year,Water Cost,Water Inflation Multiple,Inflation Adjusted Water Cost,Water Stress,Inflation Adjusted Wellhead Natural Gas Price
4125,1970.0,"1,003",0.26,6154.92781,Italy,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Ionics, Inc.",1020000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,6173392.5929999985,,Italy,Land based,,,1971,,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Italy,EMEA,,,,M,Western Europe,ED (Electrodialysis),,1003.0,1.0,,,,,0.0,,3.350267831,1.0739793814432992
4126,1970.0,954,0.25,15797.00287,Italy,Power stations (TDS <10ppm),,2490000.0,Seawater (TDS 20000ppm - 50000ppm),,15070340.74,40.627731,Brindisi,Land based,17.936815,,1971,Enel,Presumed Offline,,,Stand-alone,EPC,Brindisi 1/2,EMEA,,,,S,Western Europe,MSF (Multi-stage Flash),Flash,954.0,1.0,,,,,0.0,,3.350267831,1.0739793814432992
4127,1970.0,720,0.19,6027.006911,Japan,Power stations (TDS <10ppm),Kurita Water Industries Ltd,740000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Kurita Water Industries Ltd,4339444.976,35.516667,Kashima,Land based,133.01666699999998,Spiral Wound Membrane,1972,,Presumed Offline,Kurita Water Industries Ltd,100.0,Stand-alone,EPC,Kashima,Asia Pacific,Electric Motor,Spiral Wound Membrane,Single Pass,S,East Asia / Pacific,RO (Reverse Osmosis),,720.0,1.0,,,,,0.0,,3.054321889,1.0739793814432992
4128,1970.0,503,0.13,16003.22018,Japan,Industry (TDS <10ppm),Envirogenics,1330000.0,Seawater (TDS 20000ppm - 50000ppm),Envirogenics,8049619.753,34.316666999999995,Innoshima,Land based,133.166667,,1971,,Presumed Offline,Envirogenics,100.0,Stand-alone,EPC,Innoshima,Asia Pacific,,,,S,East Asia / Pacific,MED (Multi-effect Distillation),,503.0,1.0,,,,,0.0,,3.054321889,1.0739793814432992
4129,1970.0,500,0.13,6052.34568,Japan,Industry (TDS <10ppm),,500000.0,Seawater (TDS 20000ppm - 50000ppm),,3026172.84,34.316666999999995,Innoshima,Land based,133.166667,,1971,,Presumed Offline,,,Stand-alone,EPC,Innoshima,Asia Pacific,,,,S,East Asia / Pacific,MED (Multi-effect Distillation),,500.0,1.0,,,,,0.0,,3.054321889,1.0739793814432992
4130,1970.0,300,0.08,5264.60481,Japan,Industry (TDS <10ppm),,250000.0,River water or low concentrated saline water (TDS 500ppm - <3000ppm),,1579381.4430000002,35.75958895,Japan,Land based,138.3398438,,1970,,Presumed Offline,,,Stand-alone,EPC,Japan,Asia Pacific,,,,S,East Asia / Pacific,ED (Electrodialysis),,300.0,1.0,,,,,0.0,,3.054321889,1.0739793814432992
4131,1970.0,300,0.08,6254.090533,Japan,Industry (TDS <10ppm),Astom Corporation,310000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Astom Corporation,1876227.16,31.9,Miyazaki,Land based,131.4333333,,1971,Asahi Kasei Corporation,Presumed Offline,Astom Corporation,100.0,Stand-alone,EPC,Miyazaki,Asia Pacific,,,,S,East Asia / Pacific,ED (Electrodialysis),,300.0,1.0,,,,,0.0,,3.054321889,1.0739793814432992
4132,1970.0,643,0.17,6212.361039,Libya,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Ionics, Inc.",660000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,3994548.148,31.863611,El Adem,Land based,23.925278,,1971,,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Adem,EMEA,,,,S,Middle East / North Africa,ED (Electrodialysis),,643.0,1.0,,,0.0,0.0,0.0,0.0,4.84021236,1.0739793814432992
4133,1970.0,318,0.08,6280.736082,Libya,Industry (TDS <10ppm),"Ionics, Inc.",330000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,1997274.074,,Libya,Land based,,,1971,Oasis Oil,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Libya,EMEA,,,,S,Middle East / North Africa,ED (Electrodialysis),,318.0,1.0,,,0.0,0.0,0.0,0.0,4.84021236,1.0739793814432992
4134,1970.0,378,0.1,16171.61147,Spain,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Aqua-Chem, Inc.",1010000.0,Seawater (TDS 20000ppm - 50000ppm),Altus Capital Partners,6112869.136,37.248889,Palomares,Land based,1.798056,,1971,City of Palomares,Presumed Offline,Altus Capital Partners,100.0,Stand-alone,EPC,Palomares,EMEA,,,,S,Western Europe,MED (Multi-effect Distillation),,189.0,2.0,,,,,0.0,,3.725614481,1.0739793814432992
4135,1970.0,"1,041",0.28,15755.86627,Thailand,Industry (TDS <10ppm),Aquatech International Corporation,2710000.0,Seawater (TDS 20000ppm - 50000ppm),Aquatech International Corporation,16401856.79,13.1666667,Sriracha,Land based,100.9333333,,1971,Esso,Presumed Offline,Aquatech International Corporation,100.0,Stand-alone,EPC,Sriracha,Asia Pacific,,,,M,East Asia / Pacific,MSF (Multi-stage Flash),Flash,1041.0,1.0,,,,,0.0,,1.698024036,1.0739793814432992
4136,1970.0,336,0.09,16211.64021,Tunisia,Industry (TDS <10ppm),CGA,900000.0,Seawater (TDS 20000ppm - 50000ppm),CGA,5447111.1110000005,33.8833333,Gabes,Land based,10.116666699999998,,1971,,Presumed Offline,CGA,100.0,Stand-alone,EPC,Gabes,EMEA,,,,S,Middle East / North Africa,MSF (Multi-stage Flash),Flash,336.0,1.0,,,2010.0,0.500985275576476,1.124114906,2259.47096106,3.441952849,1.0739793814432992
4137,1970.0,240,0.06,6304.52675,Tunisia,Industry (TDS <10ppm),Veolia Sidem (Societe Internationale De Dessalement d'Eau de Mer),250000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Veolia,1513086.42,33.9333333,Rhennouch,Land based,10.0666667,,1971,,Presumed Offline,Veolia,100.0,Stand-alone,EPC,Rhennouch,EMEA,,,,S,Middle East / North Africa,MED (Multi-effect Distillation),,120.0,2.0,,,2010.0,0.500985275576476,1.124114906,2259.47096106,3.441952849,1.0739793814432992
4138,1970.0,226,0.06,16335.97727,United Arab Emirates,Municipalities as drinking water (TDS 10ppm - <1000ppm),MECO,610000.0,Seawater (TDS 20000ppm - 50000ppm),MECO,3691930.864,,Abu Dhabi,Land based,,,1971,Royal Palace,Presumed Offline,MECO,100.0,Stand-alone,EPC,Abu Dhabi,EMEA,,,,S,Middle East / North Africa,MED (Multi-effect Distillation),,113.0,2.0,,,,,0.0,,5,1.0739793814432992
4139,1969.0,700,0.18,17057.31959,Algeria,Industry (TDS <10ppm),Veolia Sidem (Societe Internationale De Dessalement d'Eau de Mer),1890000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,11940123.71,35.8516667,Arzew,Land based,-0.32138890000000003,,1970,,Presumed Offline,Veolia,100.0,Stand-alone,EPC,Arzew,EMEA,,,,S,Middle East / North Africa,MSF (Multi-stage Flash),,700.0,1.0,,,0.0,0.0,0.0,0.0,3.444266526,1.135433242506812
4140,1969.0,326,0.09,6588.830561,Argentina,Power stations (TDS <10ppm),Aiton GB,340000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Aiton GB,2147958.7630000003,-38.0,Mar del Plata,Land based,-57.55,,1970,Agua Energia,Presumed Offline,Aiton GB,100.0,Stand-alone,EPC,Mar Plata,Americas,,,,S,Latin America / Caribbean,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),163.0,2.0,,,2014.0,0.0563497055193933,1.035414977,2085.325763678,2.513094514,1.135433242506812
4141,1969.0,"1,135",0.3,6079.007995,Bahrain,Industry (TDS <10ppm),Aiton GB,1140000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Aiton GB,6899674.074,26.0572222,Askar,Land based,50.6163889,,1971,Aluminium Bahrain,Presumed Offline,Aiton GB,100.0,Stand-alone,EPC,Askar,EMEA,,,,M,Middle East / North Africa,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),1135.0,1.0,,,2010.0,1.61703870464899,1.124114906,2259.47096106,5,1.135433242506812
4142,1969.0,110,0.03,6891.846298,Bahrain,Tourist facilities as drinking water (TDS 10ppm - <1000ppm),"Ionics, Inc.",120000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,758103.0928,26.0,Bahrain,Land based,50.5,,1970,Delmon Hotel,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Bahrain,EMEA,,,,S,Middle East / North Africa,ED (Electrodialysis),,55.0,2.0,,,2010.0,1.61703870464899,1.124114906,2259.47096106,5,1.135433242506812
4143,1969.0,"1,003",0.26,6424.602482,Chile,Industry (TDS <10ppm),"Ionics, Inc.",1020000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,6443876.289,,Chile,Land based,,,1970,Anaconda Mining,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Chile,Americas,,,,M,Latin America / Caribbean,ED (Electrodialysis),,1003.0,1.0,,,2008.0,0.558165325383406,1.138488549,2286.085006392,3.205366192,1.135433242506812
4144,1969.0,500,0.13,16930.96907,Cyprus,Industry (TDS <10ppm),Motherwell Bridge Ltd. ,1340000.0,Seawater (TDS 20000ppm - 50000ppm),Motherwell Bridge Ltd. ,8465484.536,34.868889,Larnaca,Land based,33.630833,,1970,,Presumed Offline,Motherwell Bridge Ltd. ,100.0,Stand-alone,EPC,Larnaca,EMEA,,,,S,Eastern Europe / Central Asia,MSF (Multi-stage Flash),Flash,250.0,2.0,,,2013.0,1.11695870890046,1.052211352,2118.1014515760003,5,1.135433242506812
4145,1969.0,500,0.13,16930.96907,Cyprus,Industry (TDS <10ppm),Motherwell Bridge Ltd. ,1340000.0,Seawater (TDS 20000ppm - 50000ppm),Motherwell Bridge Ltd. ,8465484.536,34.99400376,Cyprus,Land based,33.02929714,,1970,,Presumed Offline,Motherwell Bridge Ltd. ,100.0,Stand-alone,EPC,Cyprus,EMEA,,,,S,Eastern Europe / Central Asia,MSF (Multi-stage Flash),Flash,250.0,2.0,,,2013.0,1.11695870890046,1.052211352,2118.1014515760003,5,1.135433242506812
4146,1969.0,246,0.06,6677.05976,Egypt,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Ionics, Inc.",260000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,1642556.701,31.35,Marsa Matrouh,Land based,27.2333333,,1970,,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Matrouh,EMEA,,,,S,Middle East / North Africa,ED (Electrodialysis),,246.0,1.0,,,2015.0,0.212466394995855,1.034187421,2083.887653315,1.327987529,1.135433242506812
4147,1969.0,246,0.06,6677.05976,Egypt,Municipalities as drinking water (TDS 10ppm - <1000ppm),"Ionics, Inc.",260000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,1642556.701,31.35,Marsa Matrouh,Land based,27.2333333,,1970,,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Matrouh,EMEA,,,,S,Middle East / North Africa,ED (Electrodialysis),,246.0,1.0,,,2015.0,0.212466394995855,1.034187421,2083.887653315,1.327987529,1.135433242506812
4148,1969.0,"1,700",0.45,6168.878106,France,Industry (TDS <10ppm),Veolia Sidem (Societe Internationale De Dessalement d'Eau de Mer),1660000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,10487092.78,49.0,Raf de Lorraine,Land based,6.0,,1970,Moselle Refiner,Presumed Offline,Veolia,100.0,Stand-alone,EPC,Raf de Lorraine,EMEA,,,,M,Western Europe,MED (Multi-effect Distillation),,1700.0,1.0,,,,,0.0,,1.750634001,1.135433242506812
4149,1969.0,"1,700",0.45,12517.76161,France,Industry (TDS <10ppm),Veolia Sidem (Societe Internationale De Dessalement d'Eau de Mer),4280000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,21280194.73,49.0,Raf de Lorraine,Land based,6.0,,1974,,Presumed Offline,Veolia,100.0,Stand-alone,EPC,Raf de Lorraine,EMEA,,,,M,Western Europe,MED (Multi-effect Distillation),,1700.0,1.0,,,,,0.0,,1.750634001,1.135433242506812
4150,1969.0,240,0.06,16846.7354,France,Power stations (TDS <10ppm),,640000.0,Seawater (TDS 20000ppm - 50000ppm),,4043216.495,51.05,Dunkerque,Land based,2.3666667,,1970,Electricité de France (EDF),Presumed Offline,,,Stand-alone,EPC,Dunkerque,EMEA,,,,S,Western Europe,MED (Multi-effect Distillation),,60.0,4.0,,,,,0.0,,1.750634001,1.135433242506812
4151,1969.0,"2,400",0.63,5850.600825,Germany,Industry (TDS <10ppm),Lurgi,2320000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Air Liquide,14041441.98,53.07515568,Bremen,Land based,8.80777359,,1971,Kloeckner-Industrie-Anlagen GmbH - INA,Presumed Offline,Air Liquide,100.0,Stand-alone,EPC,Bremen,EMEA,,,,M,Western Europe,MED (Multi-effect Distillation),,2400.0,1.0,,,,,0.0,,1.895268618,1.135433242506812
4152,1969.0,"1,000",0.26,16488.74227,Greece,Municipalities as drinking water (TDS 10ppm - <1000ppm),Mannesmann (closed),2610000.0,Seawater (TDS 20000ppm - 50000ppm),Vodafone,16488742.27,37.46341356,Syros,Land based,24.92495728,,1970,Government,Presumed Offline,Vodafone,100.0,Stand-alone,EPC,Syros,EMEA,,,,M,Western Europe,MSF (Multi-stage Flash),Flash,1000.0,1.0,,,,,0.0,,3.27257144,1.135433242506812
4153,1969.0,756,0.2,16796.5963,Iran,Industry (TDS <10ppm),Aquatech International Corporation,2010000.0,Seawater (TDS 20000ppm - 50000ppm),Aquatech International Corporation,12698226.8,26.8097222,Lavan Island,Land based,53.37,,1970,,Presumed Offline,Aquatech International Corporation,100.0,Stand-alone,EPC,Lavan Island,EMEA,,,,S,Middle East / North Africa,MSF (Multi-stage Flash),Flash,378.0,2.0,,,,,0.0,,4.781554087,1.135433242506812
4154,1969.0,378,0.1,16880.16146,Iran,Industry (TDS <10ppm),Aquatech International Corporation,1010000.0,Seawater (TDS 20000ppm - 50000ppm),Aquatech International Corporation,6380701.031,29.2457199,Kharg Island,Land based,50.3120667,,1970,American Oil,Presumed Offline,Aquatech International Corporation,100.0,Stand-alone,EPC,Kharg Island,EMEA,,,,S,Middle East / North Africa,MSF (Multi-stage Flash),Flash,378.0,1.0,,,,,0.0,,4.781554087,1.135433242506812
4155,1969.0,"2,400",0.63,6106.941579,Israel,Demonstration,,2320000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),,14656659.79,31.0,Mashabei Sade,Land based,34.783333299999995,,1970,,Presumed Offline,,,Stand-alone,EPC,Mashabei Sade,EMEA,,,,M,Middle East / North Africa,ED (Electrodialysis),,2400.0,1.0,,,,,0.0,,4.825385575,1.135433242506812
4156,1969.0,"2,422",0.64,6097.325954,Italy,Industry (TDS <10ppm),Preussag Wassertechnik(PWT),2440000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Amiantit Group,14767723.46,42.926326,Follonica,Land based,10.761625,,1971,,Presumed Offline,Amiantit Group,100.0,Stand-alone,EPC,Follonica,EMEA,,,,M,Western Europe,ED (Electrodialysis),,1211.0,2.0,,,,,0.0,,3.350267831,1.135433242506812
4157,1969.0,"2,006",0.53,6172.657288,Italy,Industry (TDS <10ppm),"Ionics, Inc.",1960000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,12382350.52,41.11773400000001,Bari,Land based,16.851185,,1970,FIAT,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Bari,EMEA,,,,M,Western Europe,ED (Electrodialysis),,2006.0,1.0,,,,,0.0,,3.350267831,1.135433242506812
4158,1969.0,480,0.13,16715.12028,Italy,Power stations (TDS <10ppm),De Cardenas Impianti-SOWIT Division,1270000.0,Seawater (TDS 20000ppm - 50000ppm),Demont s.r.l.,8023257.732000002,42.0933,Torrevaldaliga,Land based,11.7967,,1970,Enel,Presumed Offline,Demont s.r.l.,100.0,Stand-alone,EPC,Torrevaldaliga,EMEA,,,,S,Western Europe,MED (Multi-effect Distillation),,480.0,1.0,,,,,0.0,,3.350267831,1.135433242506812
4159,1969.0,114,0.03,6650.02713,Italy,Industry (TDS <10ppm),Preussag Wassertechnik(PWT),120000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Amiantit Group,758103.0928,41.625938,Manfredonia,Land based,15.909357,,1970,,Presumed Offline,Amiantit Group,100.0,Stand-alone,EPC,Manfredonia,EMEA,,,,S,Western Europe,ED (Electrodialysis),,114.0,1.0,,,,,0.0,,3.350267831,1.135433242506812
4160,1969.0,200,0.05,6633.40206,Japan,Demonstration,Astom Corporation,210000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Astom Corporation,1326680.412,34.3166667,Shikinejima,Land based,139.2166667,,1970,,Presumed Offline,Astom Corporation,100.0,Stand-alone,EPC,Shikinejima,Asia Pacific,,,,S,East Asia / Pacific,ED (Electrodialysis),,200.0,1.0,,,,,0.0,,3.054321889,1.135433242506812
4161,1969.0,200,0.05,6633.40206,Japan,Municipalities as drinking water (TDS 10ppm - <1000ppm),Kobelco Eco-Solutions,210000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Kobe Steel Group,1326680.412,34.3166667,Shikinejima,Land based,139.2166667,,1970,Water Authority of Jordan ,Presumed Offline,Kobe Steel Group,100.0,Stand-alone,EPC,Shikine,Asia Pacific,,,,S,East Asia / Pacific,ED (Electrodialysis),,200.0,1.0,,,,,0.0,,3.054321889,1.135433242506812
4162,1969.0,100,0.03,18033.3515,Japan,Demonstration,Babcock-Hitachi,270000.0,Seawater (TDS 20000ppm - 50000ppm),Hitachi,1803335.15,35.32611110000001,Chigasaki,Land based,139.4038889,,1969,AIST Mitti,Presumed Offline,Hitachi,100.0,Stand-alone,EPC,Chigasaki,Asia Pacific,,,,S,East Asia / Pacific,MSF (Multi-stage Flash),Flash,100.0,1.0,,,,,0.0,,3.054321889,1.135433242506812
4163,1969.0,"1,703",0.45,16062.76371,Kuwait,Industry (TDS <10ppm),Aquatech International Corporation,4330000.0,Seawater (TDS 20000ppm - 50000ppm),Aquatech International Corporation,27354886.6,29.016944,Mina Abdullah,Land based,48.16027800000001,,1970,American Oil,Presumed Offline,Aquatech International Corporation,100.0,Stand-alone,EPC,Mina Abdullah,EMEA,,,,M,Middle East / North Africa,MSF (Multi-stage Flash),Flash,1703.0,1.0,,,2010.0,2.83707550310463,1.124114906,2259.47096106,4.964874491,1.135433242506812
4164,1969.0,378,0.1,16880.16146,Kuwait,Industry (TDS <10ppm),Aquatech International Corporation,1010000.0,Seawater (TDS 20000ppm - 50000ppm),Aquatech International Corporation,6380701.031,29.3697222,Kuwait City,Land based,47.9783333,,1970,,Presumed Offline,Aquatech International Corporation,100.0,Stand-alone,EPC,Neutral Zone,EMEA,,,,S,Middle East / North Africa,MSF (Multi-stage Flash),Flash,378.0,1.0,,,2010.0,2.83707550310463,1.124114906,2259.47096106,4.964874491,1.135433242506812
4165,1969.0,"5,900",1.56,6499.556176,Netherlands,Industry (TDS <10ppm),Preussag Wassertechnik(PWT),6070000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Amiantit Group,38347381.44,51.9166667,Rotterdam,Land based,4.5,,1970,,Presumed Offline,Amiantit Group,100.0,Stand-alone,EPC,Rotterdam,EMEA,,,,M,Western Europe,ED (Electrodialysis),,590.0,10.0,,,,,0.0,,1.728848212,1.135433242506812
4166,1969.0,"1,200",0.32,6370.171822,Netherlands,Industry (TDS <10ppm),Hubert Stavoren B.V.,1210000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Hubert Stavoren B.V.,7644206.186000002,51.9,Rozenburg,Land based,4.25,,1970,Esso,Presumed Offline,Hubert Stavoren B.V.,100.0,Stand-alone,EPC,Rozenburg,EMEA,,,,M,Western Europe,MSF (Multi-stage Flash),Flash,1200.0,1.0,,,,,0.0,,1.728848212,1.135433242506812
4167,1969.0,"2,300",0.61,14473.00053,Saudi Arabia,Industry (TDS <10ppm),Sasakura Engineering Co Ltd ,5500000.0,Seawater (TDS 20000ppm - 50000ppm),Sasakura Engineering Co Ltd ,33287901.23,28.413055600000003,Al Khafji,Land based,48.4841667,,1971,Arabian Oil Company Holdings Inc.,Presumed Offline,Sasakura Engineering Co Ltd ,100.0,Stand-alone,EPC,Al Khafji,EMEA,,,,M,Middle East / North Africa,MSF (Multi-stage Flash),Flash,2300.0,1.0,,,,,0.0,,4.992350923,1.135433242506812
4168,1969.0,481,0.13,6567.074609,Saudi Arabia,Industry (TDS <10ppm),"Ionics, Inc.",500000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,3158762.887,24.6408333,Riyadh,Land based,46.7727778,,1970,,Presumed Offline,GdF Suez,100.0,Stand-alone,EPC,Riyadh,EMEA,,,,S,Middle East / North Africa,ED (Electrodialysis),,481.0,1.0,,,,,0.0,,4.992350923,1.135433242506812
4169,1969.0,132,0.03,16751.01531,Senegal,Industry (TDS <10ppm),,350000.0,Seawater (TDS 20000ppm - 50000ppm),,2211134.021,15.633333300000002,Dakar,Land based,-16.4333333,,1970,,Presumed Offline,,,Stand-alone,EPC,Dakar,EMEA,,,,S,Sub-Saharan Africa,MSF (Multi-stage Flash),Flash,132.0,1.0,,,2014.0,0.0,1.035414977,2085.325763678,0.21481397,1.135433242506812
4170,1969.0,189,0.05,6685.21246,Singapore,Industry (TDS <10ppm),Siemens Water Technologies,200000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),"Evoqua Water Technologies, LLC",1263505.155,1.2930556,Singapore,Land based,103.8558333,Hollow Fibre Membrane,1970,SGS Group,Presumed Offline,"Evoqua Water Technologies, LLC",100.0,Stand-alone,EPC,Singapore,Asia Pacific,Electric Motor,Hollow Fibre Membrane,Single Pass,S,East Asia / Pacific,RO (Reverse Osmosis),,189.0,1.0,,,2008.0,0.0,1.138488549,2286.085006392,5,1.135433242506812
4171,1969.0,264,0.07,16990.31553,United Arab Emirates,Irrigation (TDS <1000ppm),Aquatech International Corporation,710000.0,Seawater (TDS 20000ppm - 50000ppm),Aquatech International Corporation,4485443.299,,Abu Dhabi,Land based,,,1970,,Presumed Offline,Aquatech International Corporation,100.0,Stand-alone,EPC,Abu Dhabi,EMEA,,,,S,Middle East / North Africa,MSF (Multi-stage Flash),Flash,264.0,1.0,,,,,0.0,,5,1.135433242506812
4172,1995.0,600,0.16,1662.012249,Algeria,Municipalities as drinking water (TDS 10ppm - <1000ppm),Watera Hellas,620000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),Culligan International Company,997207.3491,36.7630556,Algiers,Land based,3.0505556,,1995,,Presumed Online,Culligan International Company,100.0,Stand-alone,EPC,Algiers,EMEA,Electric Motor,,Single Pass,S,Middle East / North Africa,RO (Reverse Osmosis),,600.0,1.0,,,0.0,0.0,0.0,0.0,3.444266526,2.493018372703412
4173,1995.0,380,0.1,1603.381302,Algeria,Industry (TDS <10ppm),"Ionics, Inc.",390000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,609284.8948,,Algeria,Land based,,,1996,,Online,GdF Suez,100.0,Stand-alone,EPC,Algeria,EMEA,,,,S,Middle East / North Africa,ED (Electrodialysis),,380.0,1.0,,,0.0,0.0,0.0,0.0,3.444266526,2.493018372703412
4174,1995.0,"4,542",1.2,4012.144452,Antigua and Barbuda,Municipalities as drinking water (TDS 10ppm - <1000ppm),Veolia Enerserve,11330000.0,Seawater (TDS 20000ppm - 50000ppm),Veolia,18223160.1,17.05,Antigua,Land based,-61.8,,1995,Government,Presumed Online,Veolia,100.0,Stand-alone,EPC,Antigua,Americas,Electric Motor,,Single Pass,M,Latin America / Caribbean,RO (Reverse Osmosis),,2271.0,2.0,,,,,0.0,,5,2.493018372703412
4175,1995.0,246,0.06,4315.216695,Antigua and Barbuda,Tourist facilities as drinking water (TDS 10ppm - <1000ppm),Culligan International Company,660000.0,Seawater (TDS 20000ppm - 50000ppm),Culligan International Company,1061543.307,17.6333333,Barbuda,Land based,-61.8,,1995,K-Club Hotel ,Presumed Online,Culligan International Company,100.0,Stand-alone,EPC,Barbuda,Americas,Electric Motor,,Single Pass,S,Latin America / Caribbean,RO (Reverse Osmosis),,246.0,1.0,,,,,0.0,,5,2.493018372703412
4176,1995.0,"6,000",1.59,1528.4198,Argentina,Industry (TDS <10ppm),"Ionics, Inc.",5870000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),GdF Suez,9170518.802,,Argentina,Land based,,,1996,,Online,GdF Suez,100.0,Stand-alone,EPC,Argentina,Americas,,,,M,Latin America / Caribbean,ED (Electrodialysis),,2000.0,3.0,,,2014.0,0.0563497055193933,1.035414977,2085.325763678,2.513094514,2.493018372703412
4177,1995.0,"1,440",0.38,1117.456271,Argentina,Industry (TDS <10ppm),Blanco,1030000.0,Pure water or tap water (TDS <500ppm),Blanco,1609137.03,-32.95111110000001,Rosario,Land based,-60.6663889,Hollow Fibre Membrane,1996,ROSARIO REFRESC,Online,Blanco,100.0,Stand-alone,EPC,Rosario,Americas,Electric Motor,Hollow Fibre Membrane,Single Pass,M,Latin America / Caribbean,RO (Reverse Osmosis),,1440.0,1.0,,,2014.0,0.0563497055193933,1.035414977,2085.325763678,2.513094514,2.493018372703412
4178,1995.0,480,0.13,1139.154451,Argentina,Industry (TDS <10ppm),Blanco,350000.0,Pure water or tap water (TDS <500ppm),Blanco,546794.1364,-32.8833333,Mendoza,Land based,-68.8166667,Hollow Fibre Membrane,1996,Embottlladora,Online,Blanco,100.0,Stand-alone,EPC,Mendoza,Americas,Electric Motor,Hollow Fibre Membrane,Single Pass,S,Latin America / Caribbean,RO (Reverse Osmosis),,480.0,1.0,,,2014.0,0.0563497055193933,1.035414977,2085.325763678,2.513094514,2.493018372703412
4179,1995.0,820,0.22,2267.1952,Australia,Power stations (TDS <10ppm),"Ionics, Inc.",1190000.0,Wastewater,GdF Suez,1859100.064,-33.4,Muja,Land based,116.333333,,1996,Western Power ,Online,GdF Suez,100.0,Stand-alone,EPC,Muja,Asia Pacific,,,,S,East Asia / Pacific,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),820.0,1.0,,,2013.0,3.19765777623273,1.052211352,2118.1014515760003,3.511488236,2.493018372703412
4180,1995.0,500,0.13,4155.635436,Australia,Tourist facilities as drinking water (TDS 10ppm - <1000ppm),,1330000.0,Seawater (TDS 20000ppm - 50000ppm),,2077817.718,-20.05641502,Hayman Islands,Land based,148.8856888,,1996,Royal Hayman Resort,Offline (Decommissioned),,,Stand-alone,EPC,Hayman Island,Asia Pacific,,,,S,East Asia / Pacific,MED (Multi-effect Distillation),MVC (Mechanical Vapour Compression),500.0,1.0,,,2013.0,3.19765777623273,1.052211352,2118.1014515760003,3.511488236,2.493018372703412
4181,1995.0,"10,560",2.79,295.8842729,Austria,Industry (TDS <10ppm),VA Tech Wabag GmbH,2000000.0,Brackish water or inland water (TDS 3000ppm - <20000ppm),VA Tech Wabag Ltd.,3124537.922,48.20848776,Vienna,Land based,16.37207508,Spiral Wound Membrane,1996,OMV Group,Online,VA Tech Wabag Ltd.,100.0,Stand-alone,EPC,Vienna,EMEA,Electric Motor,Spiral Wound Membrane,Single Pass,L,Western Europe,RO (Reverse Osmosis),,5280.0,2.0,,,,,0.0,,0.322035824,2.493018372703412
